aantal_bsn,gemeentenaam,go_kosten_als_perc_van_go_landelijk,go_kosten_als_perc_van_totale_kosten_gemeente,go_kosten_per_inwoner_gemeente,jaar,kosten_grensoverschrijdende_zorg,populatie,totale_go_kosten_landelijk,totale_kosten_gemeente
40180,BEVERWIJK,0.006305965149683975,0.7444938355397376,16.291847436535587,2011,654606.4299999998,hele_populatie,10380749250.300022,87926373.43000002
19950,BLADEL,0.003351382945599472,0.8435892953474627,17.438529323308273,2011,347898.66000000003,hele_populatie,10380749250.300022,41240288.6
9181,BLARICUM,0.001460910444355613,0.7667249709191853,16.51818429364993,2011,151653.45,hele_populatie,10380749250.300022,19779380.580000002
22460,BLOEMENDAAL,0.003585633859610301,0.7796151906127801,16.57238023152271,2011,372215.6600000001,hele_populatie,10380749250.300022,47743510.45
33210,BODEGRAVEN-REEUWIJK,0.003070122611725633,0.5079262152900071,9.596559168925026,2011,318701.7300000001,hele_populatie,10380749250.300022,62745674.54999998
9968,BOEKEL,0.000481336065395818,0.259851173665339,5.012669542536115,2011,49966.29,hele_populatie,10380749250.300022,19228810.59
26041,BORGER-ODOORN,0.0017360601403101175,0.3216206469755911,6.920473484121195,2011,180216.05000000005,hele_populatie,10380749250.300022,56033731.57
21572,BORNE,0.0022734157651787923,0.5101674952482811,10.939995827925088,2011,235997.59,hele_populatie,10380749250.300022,46258844.830000006
22671,BORSELE,0.014445174946853292,3.6003153009848345,66.14253407436811,2011,1499517.3899999997,hele_populatie,10380749250.300022,41649613.00999998
28756,BOXMEER,0.002159117753408042,0.36472595473764446,7.794289887327862,2011,224132.6,hele_populatie,10380749250.300022,61452330.74000001
30473,BOXTEL,0.002465369346943848,0.4174344811654361,8.398379220949694,2011,255923.81000000003,hele_populatie,10380749250.300022,61308737.43000001
175664,BREDA,0.028852443670320197,0.8314118967768421,17.05016298160124,2011,2995099.83,hele_populatie,10380749250.300022,360242599.56
16216,BRIELLE,0.0013406927250070857,0.4163810850784278,8.582508016773556,2011,139173.94999999998,hele_populatie,10380749250.300022,33424657.12
37888,BRONCKHORST,0.0023908503520863574,0.3190761579080796,6.550574852195945,2011,248188.17999999996,hele_populatie,10380749250.300022,77783367.33999999
21451,BRUMMEN,0.0015083542259290636,0.34280619133709067,7.299355274812362,2011,156578.46999999997,hele_populatie,10380749250.300022,45675508.19000001
29480,BRUNSSUM,0.01010979655413282,1.3708558694766433,35.59947862957939,2011,1049472.6300000004,hele_populatie,10380749250.300022,76556015.35999998
14610,BUNNIK,0.0021042001375159588,0.7196255013724158,14.950837782340857,2011,218431.73999999993,hele_populatie,10380749250.300022,30353529.66
20678,BUNSCHOTEN,0.002874543761774957,0.7410791367198953,14.4307563594158,2011,298399.17999999993,hele_populatie,10380749250.300022,40265494.63000002
25978,BUREN,0.0012858811708234073,0.25964224421399873,5.138351682192625,2011,133484.1,hele_populatie,10380749250.300022,51410778.85999999
66748,CAPELLE AAN DEN IJSSEL,0.009227911655532129,0.628196963090194,14.351386858033198,2011,957926.3699999999,hele_populatie,10380749250.300022,152488220.46
34840,CASTRICUM,0.0030507926967877296,0.45545041298652467,9.089986796785306,2011,316695.1400000001,hele_populatie,10380749250.300022,69534493.97999999
35882,COEVORDEN,0.0017956659534437034,0.2335267522979716,5.194904966278356,2011,186403.58,hele_populatie,10380749250.300022,79821081.81000002
20357,CRANENDONCK,0.004420551724498473,0.9628292069336868,22.541945768040478,2011,458886.39,hele_populatie,10380749250.300022,47660206.68
25121,CUIJK,0.0017695677409286324,0.35867003349412474,7.312383663070739,2011,183694.39000000004,hele_populatie,10380749250.300022,51215427.22999999
28173,CULEMBORG,0.0018710099369213314,0.36167642606261885,6.894006673055764,2011,194224.85000000003,hele_populatie,10380749250.300022,53701274.39999999
27640,DALFSEN,0.0011364932063703424,0.21986087842367047,4.268325253256151,2011,117976.51000000001,hele_populatie,10380749250.300022,53659619.13999999
19371,DANTUMADIEL,0.0013349862004998793,0.3452692394299181,7.154074131433585,2011,138581.56999999998,hele_populatie,10380749250.300022,40137247.739999995
42522,DE BILT,0.00503332213698254,0.5937756281823205,12.287675791355063,2011,522496.55,hele_populatie,10380749250.300022,87995620.77
51991,DE FRYSKE MARREN,0.0035464356292910157,0.35697162193311366,7.08096766748091,2011,368146.58999999997,hele_populatie,10380749250.300022,103130492.0
43369,DE RONDE VENEN,0.0044978187868906045,0.5743514659329475,10.765922433074316,2011,466907.29,hele_populatie,10380749250.300022,81292956.96
24017,DE WOLDEN,0.0012480404533059656,0.26227119664666254,5.394343589957114,2011,129555.95000000001,hele_populatie,10380749250.300022,49397704.23
92727,DELFT,0.017660987620397566,0.9321769647068641,19.77140250412501,2011,1833342.8399999999,hele_populatie,10380749250.300022,196673261.56000003
26428,DELFZIJL,0.003170836921915697,0.5139146295346646,12.45484448312396,2011,329156.63,hele_populatie,10380749250.300022,64048892.76999999
55792,DEN HELDER,0.0038824013593079703,0.29781629682421923,7.223658409807858,2011,403022.35000000003,hele_populatie,10380749250.300022,135325821.42
31868,DEURNE,0.0032184982215069284,0.4918673220676348,10.484003702773942,2011,334104.23,hele_populatie,10380749250.300022,67925681.38
98137,DEVENTER,0.00706542468482034,0.35534757639122916,7.473674760793586,2011,733444.0200000001,hele_populatie,10380749250.300022,206401863.62
24604,DIEMEN,0.004139100074954434,0.9001369098893107,17.463404324500086,2011,429669.6000000001,hele_populatie,10380749250.300022,47733805.300000004
26356,DINKELLAND,0.004176641681114387,0.9008530232166814,16.450398391258158,2011,433566.7,hele_populatie,10380749250.300022,48128461.449999996
11624,DOESBURG,0.001500675878434282,0.5922923648558777,13.401703372333104,2011,155781.4,hele_populatie,10380749250.300022,26301436.459999993
57110,DOETINCHEM,0.003747580551459294,0.308617604124653,6.811888285764316,2011,389026.94000000006,hele_populatie,10380749250.300022,126054682.16999999
25497,DONGEN,0.0020403240160519103,0.4135740005408696,8.306895713221161,2011,211800.91999999995,hele_populatie,10380749250.300022,51212339.199999996
120029,DORDRECHT,0.014009149772671465,0.5662717038998714,12.11586125019787,2011,1454254.7100000002,hele_populatie,10380749250.300022,256812180.44000003
19389,DRECHTERLAND,0.0008789836629312945,0.28028199357814004,4.706023518489866,2011,91245.09000000001,hele_populatie,10380749250.300022,32554745.61
26786,DRIMMELEN,0.0028620877244618266,0.587258961625767,11.09184462032405,2011,297106.15,hele_populatie,10380749250.300022,50592016.37
39418,DRONTEN,0.0034923101527524355,0.47041592159548035,9.197015576640112,2011,362527.95999999996,hele_populatie,10380749250.300022,77065410.27999999
18324,DRUTEN,0.0015058085522630484,0.41434795328260016,8.530572473259115,2011,156314.21000000002,hele_populatie,10380749250.300022,37725348.65
25539,DUIVEN,0.002078905046220655,0.4278943230470236,8.450053643447276,2011,215805.91999999998,hele_populatie,10380749250.300022,50434396.62000001
32352,ECHT-SUSTEREN,0.015140762213812022,2.0869744112995257,48.581990603363025,2011,1571724.5600000005,hele_populatie,10380749250.300022,75311156.25999999
35185,EDAM-VOLENDAM,0.004334745875756463,0.6347318014323616,12.78894699445787,2011,449979.10000000015,hele_populatie,10380749250.300022,70892792.66999999
108423,EDE,0.006515237038217188,0.31578738230279585,6.237886979699881,2011,676330.4200000002,hele_populatie,10380749250.300022,214172718.07000005
8874,EEMNES,0.0006847470089689875,0.44251173336493344,8.010127338291637,2011,71081.87,hele_populatie,10380749250.300022,16063273.499999998
18384,EERSEL,0.0048520323326896935,1.3469427478149187,27.397590839860747,2011,503677.31,hele_populatie,10380749250.300022,37394114.24999999
25033,EIJSDEN-MARGRATEN,0.010802451373802233,2.191457827522845,44.795885031758075,2011,1121375.39,hele_populatie,10380749250.300022,51170292.94
215555,EINDHOVEN,0.028489427388052213,0.6040915967982649,13.720006587645843,2011,2957416.0199999996,hele_populatie,10380749250.300022,489564171.34
22457,ELBURG,0.0013380778848500305,0.3012767280107257,6.185265618738031,2011,138902.50999999995,hele_populatie,10380749250.300022,46104626.440000005
109535,EMMEN,0.009383412955205018,0.3778704937813081,8.892760943990504,2011,974068.57,hele_populatie,10380749250.300022,257778415.09999996
18369,ENKHUIZEN,0.001510001024208052,0.43661619337405266,8.533367085851163,2011,156749.42,hele_populatie,10380749250.300022,35900963.45000001
155174,ENSCHEDE,0.02923538125065767,0.8771477807062601,19.557732738732003,2011,3034851.6199999996,hele_populatie,10380749250.300022,345990913.59000003
32794,EPE,0.0037190223045686414,0.5263027306792541,11.772347990486061,2011,386062.3799999999,hele_populatie,10380749250.300022,73353672.23000002
26319,ERMELO,0.0019265536155226937,0.34165850788071667,7.598719556214141,2011,199990.69999999998,hele_populatie,10380749250.300022,58535261.19999997
42163,ETTEN-LEUR,0.0072187190147025475,0.8647201175576055,17.77286056495031,2011,749357.1199999999,hele_populatie,10380749250.300022,86658920.58999999
21651,GEERTRUIDENBERG,0.002596641952335083,0.6140584453713629,12.449812479793081,2011,269550.89,hele_populatie,10380749250.300022,43896617.99
38877,GELDROP-MIERLO,0.00448917837011169,0.5098699294263282,11.986787817990074,2011,466010.3500000001,hele_populatie,10380749250.300022,91397888.57999998
29281,GEMERT-BAKEL,0.0019486185931536072,0.35295940647326607,6.908275332126633,2011,202281.20999999993,hele_populatie,10380749250.300022,57310049.339999996
17498,GENNEP,0.0015655922908965642,0.42784869732698727,9.28793062064236,2011,162520.21000000002,hele_populatie,10380749250.300022,37985439.95
25457,GILZE EN RIJEN,0.002559228949609025,0.5240547146715161,10.435917036571475,2011,265667.14,hele_populatie,10380749250.300022,50694542.49
48660,GOEREE-OVERFLAKKEE,0.005657540663387338,0.5392783513591285,12.069361076859844,2011,587295.11,hele_populatie,10380749250.300022,108903891.37999998
37040,GOES,0.026306864313489442,3.230605829097784,73.72704157667386,2011,2730849.6199999996,hele_populatie,10380749250.300022,84530573.03999999
22964,GOIRLE,0.0028933356615980232,0.6247262535823419,13.079163908726702,2011,300349.92,hele_populatie,10380749250.300022,48077044.67
56972,GOOISE MEREN,0.009262970203930214,0.8233262864835721,16.877864740574317,2011,961565.7100000001,hele_populatie,10380749250.300022,116790357.08999999
35355,GORINCHEM,0.003421369897647178,0.47219731273976656,10.045646443218782,2011,355163.8300000001,hele_populatie,10380749250.300022,75215131.56
71698,GOUDA,0.005455664387458657,0.37472061468744505,7.898948924656195,2011,566338.8399999999,hele_populatie,10380749250.300022,151136291.35999998
12383,GRAVE,0.0025225003868813416,1.013760145807898,21.146284422191716,2011,261854.44000000003,hele_populatie,10380749250.300022,25830019.17
210808,GRONINGEN,0.016020091709198506,0.41271132915732184,7.888721253462867,2011,1663005.55,hele_populatie,10380749250.300022,402946425.8700001
14436,GULPEN-WITTEM,0.005378279896163217,1.7200950603163252,38.67454627320588,2011,558305.75,hele_populatie,10380749250.300022,32457842.76
24541,HAAKSBERGEN,0.00344642049791984,0.7469235166687921,14.57822704861253,2011,357764.2700000001,hele_populatie,10380749250.300022,47898380.76
13807,HAAREN,0.001963457791778461,0.7144095354688095,14.762195263272249,2011,203821.62999999995,hele_populatie,10380749250.300022,28530082.519999992
153123,HAARLEM,0.019796590404499034,0.6456864352283822,13.420808173821044,2011,2055034.4099999997,hele_populatie,10380749250.300022,318271268.82000005
151156,HAARLEMMERMEER,0.016215974776111163,0.5755435145181719,11.136439704675965,2011,1683339.6800000002,hele_populatie,10380749250.300022,292478264.03000003
29477,HALDERBERGE,0.004904468913795267,0.8098069892876549,17.271792244801027,2011,509120.6199999999,hele_populatie,10380749250.300022,62869378.35000001
59797,HARDENBERG,0.0023166873045608865,0.19858998380662574,4.021765305951804,2011,240489.5,hele_populatie,10380749250.300022,121098504.26
45494,HARDERWIJK,0.007182403427945734,0.7674428971990243,16.38869499274629,2011,745587.2899999998,hele_populatie,10380749250.300022,97152152.00000001
17603,HARDINXVELD-GIESSENDAM,0.0010443876196784795,0.32538847950815447,6.158908140657842,2011,108415.26,hele_populatie,10380749250.300022,33318714.96
15899,HARLINGEN,0.0010800811896767425,0.3317022120351985,7.05204855651299,2011,112120.52000000002,hele_populatie,10380749250.300022,33801559.33
11886,HATTEM,0.0007877444876884643,0.33696481914850196,6.879840148073365,2011,81773.78000000001,hele_populatie,10380749250.300022,24267750.029999994
39633,HEEMSKERK,0.0029593797383278596,0.37375694960635464,7.751262584210129,2011,307205.79000000004,hele_populatie,10380749250.300022,82194000.76000002
26563,HEEMSTEDE,0.004346623342115301,0.7589417796649682,16.98648759552761,2011,451212.0699999999,hele_populatie,10380749250.300022,59452790.99000001
18465,HEERDE,0.0013446613210117348,0.3379843316571692,7.559486596263203,2011,139585.92000000004,hele_populatie,10380749250.300022,41299523.95
50576,HEERENVEEN,0.0038446871259168996,0.3677703964363025,7.891239520721291,2011,399107.33,hele_populatie,10380749250.300022,108520787.39000002
52776,HEERHUGOWAARD,0.004311445438170705,0.4356738858809809,8.480376307412461,2011,447560.34,hele_populatie,10380749250.300022,102728291.61999999
89018,HEERLEN,0.03119797176399766,1.2940320069309024,36.38121750657171,2011,3238583.22,hele_populatie,10380749250.300022,250270719.94
15501,HEEZE-LEENDE,0.0021393476004979255,0.69285179891039,14.326837623379133,2011,222080.30999999994,hele_populatie,10380749250.300022,32053075.47
22808,HEILOO,0.002197594455847267,0.4819529586890459,10.002050596282006,2011,228126.77,hele_populatie,10380749250.300022,47333824.99
36117,HELLENDOORN,0.002862684502194399,0.406498377493901,8.227928676246643,2011,297168.1,hele_populatie,10380749250.300022,73104375.42999999
40628,HELLEVOETSLUIS,0.00525288374520982,0.5789777933748007,13.421499704637197,2011,545288.6900000001,hele_populatie,10380749250.300022,94181278.84
89286,HELMOND,0.012227928248660026,0.650830664076229,14.216680890621154,2011,1269350.5700000003,hele_populatie,10380749250.300022,195035458.54
28288,HENDRIK-IDO-AMBACHT,0.0037623525102363133,0.723694921166887,13.806574519230773,2011,390560.3800000001,hele_populatie,10380749250.300022,53967544.69000001
81344,HENGELO,0.012400615783709401,0.7353057257734521,15.82509871656176,2011,1287276.8299999998,hele_populatie,10380749250.300022,175066885.09
52408,HET HOGELAND,0.002876091723257558,0.2822914273764316,5.696837696534879,2011,298559.86999999994,hele_populatie,10380749250.300022,105762995.62999998
16861,HEUMEN,0.0016613118749113003,0.5096383035409942,10.228137121167194,2011,172456.62000000005,hele_populatie,10380749250.300022,33839022.46000001
43504,HEUSDEN,0.003995680947480857,0.4818704935839831,9.534332934902537,2011,414781.61999999994,hele_populatie,10380749250.300022,86077405.76
23432,HILLEGOM,0.0014303966546124647,0.3294124196418295,6.336885029020145,2011,148485.89000000004,hele_populatie,10380749250.300022,45075984.129999995
15198,HILVARENBEEK,0.0024455394680943945,0.9037490436350746,16.70386366627188,2011,253865.32,hele_populatie,10380749250.300022,28090244.94000001
86190,HILVERSUM,0.012869631736470166,0.7117822008194011,15.500222763661682,2011,1335964.2000000004,hele_populatie,10380749250.300022,187692836.15999997
85086,HOEKSCHE WAARD,0.009697297427455981,0.5907911966881927,11.830996051054228,2011,1006652.1300000001,hele_populatie,10380749250.300022,170390509.47999996
35639,HOF VAN TWENTE,0.0041734181180368935,0.5841405262755968,12.156123067426137,2011,433232.07000000007,hele_populatie,10380749250.300022,74165727.33999999
48347,HOLLANDS KROON,0.002713274381344484,0.3091135651422963,5.8257639563985375,2011,281658.2100000001,hele_populatie,10380749250.300022,91118036.14000002
55600,HOOGEVEEN,0.006079332857228593,0.5182406211856506,11.35036510791367,2011,631080.3,hele_populatie,10380749250.300022,121773607.51
72785,HOORN,0.006498328624790774,0.4745676215506104,9.268052483341346,2011,674575.2,hele_populatie,10380749250.300022,142145222.17000002
42498,HORST AAN DE MAAS,0.005555378866157784,0.6381261216530396,13.569813873594054,2011,576689.9500000001,hele_populatie,10380749250.300022,90372409.22000001
48547,HOUTEN,0.0036940411597835,0.45139987101174467,7.898925783261579,2011,383469.1499999999,hele_populatie,10380749250.300022,84951098.71000001
41898,HUIZEN,0.004386685093918814,0.5494465659745097,10.868556494343407,2011,455370.7800000001,hele_populatie,10380749250.300022,82878082.82
26068,HULST,0.05852403119962092,10.143238202728842,233.05328103421817,2011,6075232.93,hele_populatie,10380749250.300022,59894412.50000001
34457,IJSSELSTEIN,0.004080758717755917,0.6314231874406377,12.293970165713791,2011,423613.3300000001,hele_populatie,10380749250.300022,67088655.980000004
25902,KAAG EN BRAASSEM,0.0021051626884608936,0.45604566535685886,8.436864334800402,2011,218531.66,hele_populatie,10380749250.300022,47918810.9
50813,KAMPEN,0.003061936690078643,0.33255406036758933,6.2553277704524435,2011,317851.97000000003,hele_populatie,10380749250.300022,95579037.48
12367,KAPELLE,0.00729517679061666,3.3174661188564065,61.23506185817095,2011,757294.0100000001,hele_populatie,10380749250.300022,22827482.870000005
61999,KATWIJK,0.0028636515807508645,0.24817089385307767,4.794730398877403,2011,297268.4900000001,hele_populatie,10380749250.300022,119783785.03000003
45026,KERKRADE,0.02477455276097407,2.1994742740299036,57.11775862834805,2011,2571784.1999999993,hele_populatie,10380749250.300022,116927223.48999996
22491,KOGGENLAND,0.0018757977416165041,0.5258499264905175,8.657767996087324,2011,194721.86000000002,hele_populatie,10380749250.300022,37029930.05999999
28947,KRIMPEN AAN DEN IJSSEL,0.001864773778197227,0.3045173119682946,6.687307493004458,2011,193577.49000000005,hele_populatie,10380749250.300022,63568632.18999999
53729,KRIMPENERWAARD,0.0032274862047199236,0.32680839957041374,6.235687431368537,2011,335037.2500000001,hele_populatie,10380749250.300022,102517943.37
21770,LAARBEEK,0.0016693087928599342,0.38821082836719684,7.9598879191547995,2011,173286.75999999998,hele_populatie,10380749250.300022,44637281.43000001
15265,LANDERD,0.0009452943870806237,0.32482871305079336,6.428341958729121,2011,98128.64000000003,hele_populatie,10380749250.300022,30209349.13
37728,LANDGRAAF,0.014903964566481407,1.6603862969411716,41.00782416242578,2011,1547143.1899999997,hele_populatie,10380749250.300022,93179713.22999999
10407,LANDSMEER,0.0016041313202434522,0.7372315121254143,16.00085038916114,2011,166520.85,hele_populatie,10380749250.300022,22587321.249999996
27189,LANGEDIJK,0.0020023767551652634,0.43002082204058256,7.645066387141859,2011,207861.71,hele_populatie,10380749250.300022,48337591.89000001
55637,LANSINGERLAND,0.005748351834842303,0.6076822758700897,10.725272570411777,2011,596721.99,hele_populatie,10380749250.300022,98196378.87999998
11202,LAREN,0.003288621387229187,1.2924397858943386,30.475231208712728,2011,341383.54,hele_populatie,10380749250.300022,26413883.550000004
118166,LEEUWARDEN,0.009502048129825427,0.4035616604952788,8.347441649882372,2011,986383.7900000003,hele_populatie,10380749250.300022,244419598.42999998
115369,LEIDEN,0.010101287534420444,0.4819021104669277,9.089004238573619,2011,1048589.3299999998,hele_populatie,10380749250.300022,217593844.73000002
26862,LEIDERDORP,0.0026306534664837173,0.48155686067129094,10.16609113245477,2011,273081.54000000004,hele_populatie,10380749250.300022,56708057.20000001
72595,LEIDSCHENDAM-VOORBURG,0.009608341420742562,0.6062298086414957,13.739483848749913,2011,997417.83,hele_populatie,10380749250.300022,164528008.32
75808,LELYSTAD,0.008539504891464166,0.5420895720879326,11.693549361544957,2011,886464.5900000001,hele_populatie,10380749250.300022,163527327.52
36504,LEUDAL,0.005834309888397465,0.7628060736279505,16.591197676966907,2011,605645.08,hele_populatie,10380749250.300022,79396992.36000001
29106,LEUSDEN,0.002367112662825355,0.4322343205100282,8.4423840445269,2011,245724.02999999994,hele_populatie,10380749250.300022,56849726.72
46009,LINGEWAARD,0.0038828910156783773,0.45397065071621234,8.760746375709102,2011,403073.18000000005,hele_populatie,10380749250.300022,88788378.58
22299,LISSE,0.0015803803371443395,0.3780153956882843,7.3570707206601185,2011,164055.31999999998,hele_populatie,10380749250.300022,43399110.69
36705,LOCHEM,0.0031393252273248136,0.47690235332447534,8.878503746083641,2011,325885.48000000004,hele_populatie,10380749250.300022,68333795.74
23274,LOON OP ZAND,0.0029583082357097132,0.614673333220958,13.19474778723038,2011,307094.5599999999,hele_populatie,10380749250.300022,49960612.15
14120,LOPIK,0.0005967120340394478,0.24512168883335886,4.386910764872521,2011,61943.17999999999,hele_populatie,10380749250.300022,25270379.090000004
10483,LOPPERSUM,0.0002561742833662167,0.11985572195766778,2.5367556997042824,2011,26592.80999999999,hele_populatie,10380749250.300022,22187351.230000008
22716,LOSSER,0.006828730690894133,1.5089636920870562,31.205908170452552,2011,708873.4100000001,hele_populatie,10380749250.300022,46977499.44
24740,MAASDRIEL,0.0025963947640119532,0.565687492574328,10.894310024252217,2011,269525.22999999986,hele_populatie,10380749250.300022,47645605.309999995
24113,MAASGOUW,0.005791337171376376,1.0586244077628455,24.93195330319743,2011,601184.1899999997,hele_populatie,10380749250.300022,56789186.569999985
32198,MAASSLUIS,0.0030713841776958926,0.47355408856777864,9.902251382073418,2011,318832.6899999999,hele_populatie,10380749250.300022,67327618.47
114092,MAASTRICHT,0.06113302765517226,2.2878943804210534,55.62236011289135,2011,6346066.31,hele_populatie,10380749250.300022,277375842.36
43307,MEDEMBLIK,0.003055033816473645,0.40027388748646053,7.322959336827767,2011,317135.4000000001,hele_populatie,10380749250.300022,79229600.00999999
19552,MEERSSEN,0.007557957244534391,1.7349506363714553,40.127485167757776,2011,784572.59,hele_populatie,10380749250.300022,45221608.81999999
79496,MEIERIJSTAD,0.00601026462499292,0.39353183547707726,7.848325701922109,2011,623910.5,hele_populatie,10380749250.300022,158541303.07999998
32818,MEPPEL,0.003391192885136163,0.4797011335268608,10.72677280760558,2011,352031.2299999999,hele_populatie,10380749250.300022,73385532.24000001
47795,MIDDELBURG,0.038393395735715416,3.9894634362505053,83.38784684590436,2011,3985522.1399999987,hele_populatie,10380749250.300022,99901207.36
18317,MIDDEN-DELFLAND,0.001855562689701159,0.6049260782219286,10.515985696347656,2011,192621.31,hele_populatie,10380749250.300022,31842123.679999996
33652,MIDDEN-DRENTHE,0.0015684641452570897,0.21989747355436143,4.838295792226316,2011,162818.33,hele_populatie,10380749250.300022,74042837.95000002
63110,MIDDEN-GRONINGEN,0.002842695482616261,0.21146856060970406,4.675853113611156,2011,295093.0900000001,hele_populatie,10380749250.300022,139544662.88000003
11020,MILL EN SINT HUBERT,0.0003570503352532938,0.17100857158474497,3.363384754990926,2011,37064.50000000001,hele_populatie,10380749250.300022,21674059.76
